full_equity,full_drawdown,fng_equity,fng_drawdown
2.59021850,-0.12575310,1.73077037,-0.03427213
2.53604116,-0.14403896,1.69456936,-0.05447142
2.55515831,-0.13758656,1.70734334,-0.04734385
2.51356364,-0.15162554,1.73342934,-0.03278850
2.48624765,-0.16084519,1.75226727,-0.02227739
2.46355812,-0.16850333,1.76475395,-0.01531012
2.45702537,-0.17070825,1.76183902,-0.01693658
2.47104166,-0.16597750,1.77188957,-0.01132862
2.46560981,-0.16781085,1.76799459,-0.01350192
2.47265519,-0.16543290,1.77304656,-0.01068304
2.47645084,-0.16415180,1.77576828,-0.00916439
2.42854669,-0.18032034,1.74141804,-0.02833099
2.41126238,-0.18615412,1.72902412,-0.03524650
2.42664763,-0.18096131,1.74005630,-0.02909081
2.44780965,-0.17381873,1.75523078,-0.02062382
2.45447806,-0.17156802,1.76001244,-0.01795577
2.44052503,-0.17627742,1.75000726,-0.02353842
2.45816903,-0.17032225,1.76265909,-0.01647900
2.44662884,-0.17421728,1.75438406,-0.02109627
2.42444663,-0.18170418,1.73847805,-0.02997144
2.43431153,-0.17837460,1.74555179,-0.02602446
2.48192541,-0.16230403,1.77969388,-0.00697400
2.48115874,-0.16256279,1.77914414,-0.00728075
2.46769395,-0.16710741,1.76948905,-0.01266805
2.45537538,-0.17126516,1.76065587,-0.01759675
2.45356917,-0.17187479,1.76019039,-0.01785648
2.46406088,-0.16833364,1.76595695,-0.01463888
2.46706783,-0.16731874,1.76811199,-0.01343642
2.45327481,-0.17197414,1.77622914,-0.00890724
2.46030579,-0.16960105,1.77113855,-0.01174767
2.43739317,-0.17733449,1.78763301,-0.00254416
2.46076759,-0.16944518,1.77048974,-0.01210969
2.45497658,-0.17139976,1.77111531,-0.01176064
2.53766158,-0.14349203,1.82899636,0.00000000
2.55247513,-0.13849219,1.83967309,0.00000000
2.56955939,-0.13272593,1.85198641,0.00000000
2.57847640,-0.12971627,1.85841327,0.00000000
2.57744772,-0.13006347,1.85767186,-0.00039895
2.58656316,-0.12698684,1.84924432,-0.00493375
2.60013245,-0.12240695,1.83584456,-0.01214407
2.59460805,-0.12427154,1.83010817,-0.01523079
2.59105178,-0.12547185,1.82759975,-0.01658055
2.58257294,-0.12833362,1.82161920,-0.01979865
2.59749410,-0.12329745,1.83214385,-0.01413540
2.62363459,-0.11447455,1.85058205,-0.00421392
2.58917886,-0.12610399,1.82627869,-0.01729141
2.58159144,-0.12866489,1.82092690,-0.02017117
2.57560733,-0.13068464,1.81670600,-0.02244241
2.57240743,-0.13176467,1.81444895,-0.02365691
2.57540278,-0.13075368,1.81656172,-0.02252004
2.58646502,-0.12701997,1.82436448,-0.01832143
2.57443060,-0.13108181,1.81587600,-0.02288903
2.57901807,-0.12953345,1.81911177,-0.02114788
2.58205280,-0.12850917,1.82125232,-0.01999606
2.58372261,-0.12794558,1.82243012,-0.01936230
2.57885009,-0.12959015,1.82404452,-0.01849360
2.56792525,-0.13327748,1.83177176,-0.01433562
2.56720976,-0.13351898,1.83228214,-0.01406099
2.59829524,-0.12302705,1.81009565,-0.02599939
2.71635581,-0.08317941,1.72784906,-0.07025574
2.70994042,-0.08534472,1.73192983,-0.06805991
2.69464104,-0.09050855,1.73824384,-0.06466238
2.73836376,-0.07575132,1.70656295,-0.08170966
2.74681205,-0.07289986,1.71353453,-0.07795830
2.78726716,-0.05924551,1.73877151,-0.06437845
2.76224831,-0.06768984,1.75264017,-0.05691581
2.76061833,-0.06823999,1.75016910,-0.05824547
2.77189850,-0.06443272,1.75557031,-0.05533912
2.88019739,-0.02787983,1.68522409,-0.09319196
2.91340034,-0.01667322,1.70296615,-0.08364508
2.89350345,-0.02338879,1.71289348,-0.07830324
2.93601717,-0.00903962,1.73634782,-0.06568262
2.94775563,-0.00507767,1.74328989,-0.06194714
2.94462752,-0.00613346,1.74339655,-0.06188974
2.96471751,0.00000000,1.73150206,-0.06829009
2.94387498,-0.00703019,1.74367485,-0.06173999
2.93108741,-0.01134344,1.73435702,-0.06675385
2.92754169,-0.01253942,1.73225898,-0.06788280
2.93209476,-0.01100366,1.72783262,-0.07026459
2.94623586,-0.00623387,1.71949952,-0.07474858
2.94402428,-0.00697983,1.71992828,-0.07451786
2.91231330,-0.01767595,1.70140241,-0.08448651
2.91556085,-0.01658055,1.70329967,-0.08346561
2.91760848,-0.01588989,1.70040012,-0.08502584
2.92127603,-0.01465282,1.70083719,-0.08479065
2.94722312,-0.00590086,1.68402934,-0.09383485
2.97614528,0.00000000,1.66750335,-0.10272737
3.00358162,0.00000000,1.65213106,-0.11099911
3.01362560,0.00000000,1.65600366,-0.10891528
3.00156189,-0.00400306,1.64937458,-0.11248235
3.00461626,-0.00298954,1.64604681,-0.11427300
3.00347127,-0.00336947,1.64377349,-0.11549626
2.99920222,-0.00478606,1.64446613,-0.11512355
3.01102498,-0.00086295,1.64930410,-0.11252027
3.01671693,0.00000000,1.65242190,-0.11084261
3.00034604,-0.00542673,1.64345466,-0.11566782
3.01182630,-0.00162118,1.64974303,-0.11228409
3.01960484,0.00000000,1.65400376,-0.10999142
3.00590654,-0.00453646,1.64650045,-0.11402890
2.94375325,-0.02511971,1.61245567,-0.13234817
2.97711265,-0.01407210,1.59257044,-0.14304828
2.95503057,-0.02138501,1.57916533,-0.15026148
2.93894202,-0.02671304,1.57056763,-0.15488785
2.94890421,-0.02341387,1.57589141,-0.15202316
2.88384109,-0.04496077,1.60908518,-0.13416181
2.88906508,-0.04323074,1.60617037,-0.13573025
2.90536329,-0.03783328,1.61362516,-0.13171888
2.89800260,-0.04027091,1.60953706,-0.13391865
2.90094351,-0.03929697,1.61117043,-0.13303975
2.89734302,-0.04048934,1.60917073,-0.13411577
2.97086639,-0.01614067,1.65000527,-0.11214298
3.00569749,-0.00460569,1.62901024,-0.12344027
2.96952706,-0.01658421,1.60777780,-0.13486531
2.96092184,-0.01943400,1.60311870,-0.13737233
2.94605636,-0.02435699,1.60956413,-0.13390409
2.96716634,-0.01736601,1.59803080,-0.14011010
2.96237039,-0.01895428,1.59704587,-0.14064009
2.99099758,-0.00947384,1.61247909,-0.13233557
2.96052350,-0.01956592,1.59605019,-0.14117585
2.89101020,-0.04258658,1.55857482,-0.16134110
2.90361525,-0.03841217,1.56537034,-0.15768448
2.90263727,-0.03873605,1.56484310,-0.15796818
2.89071696,-0.04268369,1.55841673,-0.16142617
2.92166357,-0.03243513,1.57510038,-0.15244881
2.97500046,-0.01477160,1.60385487,-0.13697620
2.96759567,-0.01722383,1.59986287,-0.13912428
2.97215658,-0.01571340,1.60232171,-0.13780119
2.96941436,-0.01662154,1.60219775,-0.13786789
3.05028659,0.00000000,1.55856177,-0.16134813
3.04137686,-0.00292095,1.55245073,-0.16463644
3.03901072,-0.00369666,1.55210606,-0.16482190
3.03641548,-0.00454748,1.55343152,-0.16410868
3.03693881,-0.00437591,1.55316378,-0.16425275
3.03692570,-0.00438021,1.55160391,-0.16509210
3.04494461,-0.00175130,1.54595534,-0.16813156
3.04203936,-0.00270376,1.54293436,-0.16975714
3.03995365,-0.00338753,1.54187647,-0.17032637
3.03931467,-0.00359701,1.54155238,-0.17050077
3.03976525,-0.00344930,1.54178092,-0.17037779
3.06974246,0.00000000,1.55698548,-0.16219632
3.08134426,0.00000000,1.54954402,-0.16620052
3.09445685,0.00000000,1.55458852,-0.16348610
3.11100258,0.00000000,1.54472171,-0.16879537
3.07206764,-0.01251524,1.52384443,-0.18002930
3.05591006,-0.01770893,1.51582975,-0.18434195
3.05973057,-0.01648086,1.51772485,-0.18332221
3.15007231,0.00000000,1.56253726,-0.15920894
3.18220427,0.00000000,1.57847574,-0.15063255
3.18942598,0.00000000,1.57331506,-0.15340947
3.20682570,0.00000000,1.58347150,-0.14794436
3.20139360,-0.00169392,1.58078923,-0.14938767
3.24400864,0.00000000,1.55816592,-0.16156113
3.27051712,0.00000000,1.56934034,-0.15554825
3.25592485,-0.00446176,1.57477302,-0.15262496
3.26622992,-0.00131086,1.57818244,-0.15079037
3.24198340,-0.00872453,1.56646697,-0.15709439
3.23573233,-0.01063587,1.56792091,-0.15631204
3.23341452,-0.01134457,1.56522985,-0.15776007
3.24270107,-0.00850509,1.56972528,-0.15534111
3.28493727,0.00000000,1.54770988,-0.16718746
3.29022177,0.00000000,1.55174740,-0.16501489
3.30450175,0.00000000,1.55848218,-0.16139095
3.31271289,0.00000000,1.55305113,-0.16431337
3.29163565,-0.00636253,1.55982636,-0.16066766
3.24622601,-0.02007022,1.58134489,-0.14908868
3.39748301,0.00000000,1.65344587,-0.11029161
3.35620833,-0.01214861,1.63335881,-0.12110033
3.30267459,-0.02790549,1.65777861,-0.10796020
3.26255310,-0.03971467,1.67791760,-0.09712353
3.26837707,-0.03800047,1.68259076,-0.09460894
3.25921747,-0.04069646,1.67787532,-0.09714629
3.25528893,-0.04185277,1.67585287,-0.09823455
3.26605538,-0.03868382,1.68139554,-0.09525208
3.26894600,-0.03783301,1.68288365,-0.09445134
3.27118456,-0.03717412,1.68403608,-0.09383122
3.26783000,-0.03816149,1.68407901,-0.09380812
3.27149495,-0.03708276,1.68219027,-0.09482444
3.26948433,-0.03767456,1.68322412,-0.09426813
3.26474545,-0.03906938,1.68566383,-0.09295534
3.25073857,-0.04319210,1.68011742,-0.09593983
3.24364587,-0.04527974,1.68210311,-0.09487134
3.25606411,-0.04162461,1.69022512,-0.09050094
3.23639454,-0.04741406,1.68001463,-0.09599514
3.25164826,-0.04292435,1.68793285,-0.09173440
3.25806738,-0.04103497,1.69126502,-0.08994138
3.26230025,-0.03978909,1.69346230,-0.08875903
3.27681949,-0.03551556,1.70099925,-0.08470345
3.30518814,-0.02716566,1.71572543,-0.07677939
3.30992222,-0.02577225,1.71155224,-0.07902495
3.37227587,-0.00741936,1.67930933,-0.09637465
3.35057848,-0.01380567,1.69011409,-0.09056069
3.36766547,-0.00877636,1.68149499,-0.09519856
3.39047668,-0.00206221,1.67010522,-0.10132732
3.39798095,0.00000000,1.67547183,-0.09843959
3.38196215,-0.00471421,1.66757331,-0.10268973
3.39390815,-0.00119859,1.67346363,-0.09952019
3.38357103,-0.00424073,1.66836661,-0.10226286
3.37777363,-0.00594686,1.66955682,-0.10162242
3.36130807,-0.01079255,1.65974871,-0.10690009
3.34665677,-0.01510432,1.65251419,-0.11079295
3.35257018,-0.01336404,1.65543412,-0.10922175
3.33275338,-0.01919598,1.66356384,-0.10484720
3.32882069,-0.02035334,1.66552686,-0.10379091
3.32233526,-0.02226195,1.66877175,-0.10204486
3.32244230,-0.02223045,1.66715674,-0.10291388
3.33449812,-0.01868252,1.67320619,-0.09965871
3.30220025,-0.02818753,1.65699956,-0.10837940
3.31043469,-0.02576420,1.66113149,-0.10615603
3.34539027,-0.01547704,1.67867173,-0.09671775
3.28384267,-0.03359003,1.64778797,-0.11333609
3.29769991,-0.02951195,1.65474135,-0.10959452
3.29536475,-0.03019917,1.65425836,-0.10985442
3.23970861,-0.04657835,1.62797349,-0.12399814
3.25321437,-0.04260370,1.63476021,-0.12034624
3.24829301,-0.04405202,1.63228720,-0.12167696
3.23967088,-0.04658945,1.62795453,-0.12400834
3.23735803,-0.04727011,1.62748880,-0.12425894
3.23501697,-0.04795906,1.62468441,-0.12576797
3.23779940,-0.04714021,1.62608179,-0.12501604
3.23847018,-0.04694281,1.62641867,-0.12483477
3.24982657,-0.04360071,1.63212206,-0.12176582
3.24475615,-0.04509290,1.62957560,-0.12313605
3.24441738,-0.04519259,1.62940546,-0.12322760
3.25004847,-0.04353541,1.63223350,-0.12170585
3.24831062,-0.04404684,1.63136072,-0.12217549
3.23662123,-0.04748694,1.62549010,-0.12533443
3.25255633,-0.04279736,1.63349299,-0.12102813
3.33186088,-0.01945863,1.67332118,-0.09959684
3.34728257,-0.01492015,1.66390281,-0.10466480
3.42474272,0.00000000,1.62539809,-0.12538394
3.41989811,-0.00141459,1.62769737,-0.12414671
3.43261165,0.00000000,1.62164637,-0.12740271
3.43768773,0.00000000,1.61924831,-0.12869309
3.43210170,-0.00162494,1.62187949,-0.12727728
3.42724053,-0.00303902,1.62417669,-0.12604117
3.41156880,-0.00759782,1.63160356,-0.12204482
3.36866490,-0.02007827,1.65212261,-0.11100365
3.39870175,-0.01134076,1.66520171,-0.10396587
3.38872633,-0.01424254,1.66031423,-0.10659579
3.38996930,-0.01388097,1.66092322,-0.10626810
3.38383977,-0.01566401,1.65792004,-0.10788409
3.36866030,-0.02007961,1.66369934,-0.10477429
3.40892316,-0.00836742,1.64381449,-0.11547420
3.42493366,-0.00371007,1.64989109,-0.11220442
3.42077464,-0.00491990,1.65024472,-0.11201413
3.41306350,-0.00716302,1.64487449,-0.11490382
3.42139360,-0.00473985,1.63921505,-0.11794912
3.43327239,-0.00128439,1.64654548,-0.11400467
3.43356647,-0.00119885,1.64668652,-0.11392878
3.44753910,0.00000000,1.65338758,-0.11032298
3.46496414,0.00000000,1.66174436,-0.10582625
3.46931450,0.00000000,1.65799625,-0.10784308
3.46568379,-0.00104652,1.65460313,-0.10966890
3.49076281,0.00000000,1.66657647,-0.10322612
3.49058252,-0.00005165,1.66499597,-0.10407658
3.47192921,-0.00539527,1.67389354,-0.09928886
3.47223623,-0.00530732,1.67571545,-0.09830850
3.45620537,-0.00989968,1.68177629,-0.09504720
3.48479643,-0.00170919,1.66786399,-0.10253332
3.47797141,-0.00366436,1.67113053,-0.10077561
3.46958930,-0.00606558,1.67515805,-0.09860843
3.46363779,-0.00777051,1.67060943,-0.10105601
3.44431285,-0.01330654,1.67825978,-0.09693941
3.42125393,-0.01991223,1.68949536,-0.09089362
3.41020146,-0.02307844,1.69495333,-0.08795672
3.41885604,-0.02059916,1.69755992,-0.08655413
3.41754792,-0.02097390,1.69651188,-0.08711808
3.40675599,-0.02406546,1.69285115,-0.08908789
3.42136493,-0.01988043,1.70011048,-0.08518169
3.47140354,-0.00554586,1.67354568,-0.09947604
3.45801251,-0.00938199,1.66541639,-0.10385035
3.48087157,-0.00283355,1.67642556,-0.09792639
3.51151331,0.00000000,1.69118296,-0.08998553
3.52440844,0.00000000,1.69739339,-0.08664374
3.50778725,-0.00471602,1.68938845,-0.09095115
3.50440451,-0.00567583,1.68775928,-0.09182779
3.48513612,-0.01114295,1.67847942,-0.09682123
3.45985958,-0.01831481,1.68897439,-0.09117395
3.46690925,-0.01631457,1.68553301,-0.09302574
3.52456340,0.00000000,1.65750286,-0.10810857
3.46222724,-0.01768621,1.68681780,-0.09233440
3.49682460,-0.00787014,1.66996176,-0.10140452
3.49444059,-0.00854654,1.67110028,-0.10079189
3.52436316,-0.00005681,1.65679080,-0.10849173
3.55269276,0.00000000,1.64347316,-0.11565787
3.55907233,0.00000000,1.64052197,-0.11724588
3.55212810,-0.00195113,1.64372285,-0.11552351
3.57360579,0.00000000,1.63378420,-0.12087143
3.58406407,0.00000000,1.62900287,-0.12344423
3.59680237,0.00000000,1.62321315,-0.12655964
3.57475353,-0.00613012,1.61163944,-0.13278738
3.56862219,-0.00783479,1.61279205,-0.13216717
3.56224782,-0.00960702,1.60829845,-0.13458515
3.55754923,-0.01091334,1.60881149,-0.13430908
3.57625532,-0.00571259,1.61566204,-0.13062285
3.58725734,-0.00265375,1.62063247,-0.12794829
3.55908046,-0.01048762,1.60790286,-0.13479801
3.59219210,-0.00128177,1.62286187,-0.12674866
3.57992008,-0.00469369,1.61731768,-0.12973196
3.58051809,-0.00452743,1.61758785,-0.12958658
3.57845001,-0.00510241,1.61665354,-0.13008932
3.57666041,-0.00559996,1.61584505,-0.13052437
3.57079211,-0.00723149,1.61688035,-0.12996728
3.56924753,-0.00766093,1.61456407,-0.13121365
3.56444574,-0.00899594,1.61239196,-0.13238245
3.57344545,-0.00649380,1.61646302,-0.13019184
3.57076652,-0.00723861,1.61525120,-0.13084392
3.56893524,-0.00774775,1.61442280,-0.13128967
3.56061901,-0.01005987,1.61657026,-0.13013414
3.56787452,-0.00804266,1.61327616,-0.13190667
3.55519580,-0.01156765,1.61900906,-0.12882183
3.52429670,-0.02015837,1.63308028,-0.12125021
3.53968646,-0.01587963,1.62594901,-0.12508750
3.57029927,-0.00736852,1.61188706,-0.13265414
3.52940116,-0.01873920,1.63035138,-0.12271861
3.52185220,-0.02083800,1.63383850,-0.12084221
3.54358322,-0.01479624,1.64228600,-0.11629667
3.53921118,-0.01601177,1.64025976,-0.11738697
3.51863071,-0.02173365,1.63072167,-0.12251935
3.51735935,-0.02208712,1.63013246,-0.12283641
3.57233499,-0.00680253,1.65561111,-0.10912651
3.60190907,0.00000000,1.66931732,-0.10175129
3.64700588,0.00000000,1.69021759,-0.09050499
3.65872111,0.00000000,1.69564706,-0.08758343
3.63894904,-0.00540409,1.68648362,-0.09251422
3.62316309,-0.00971870,1.67916757,-0.09645094
3.69774755,0.00000000,1.71373400,-0.07785097
3.71691363,0.00000000,1.72261658,-0.07307131
3.70483236,-0.00325035,1.71701747,-0.07608415
3.66770708,-0.01323855,1.69981164,-0.08534250
3.69228530,-0.00662602,1.71120250,-0.07921315
3.69039722,-0.00713398,1.71032746,-0.07968400
3.68075235,-0.00972885,1.71308709,-0.07819907
3.72750707,0.00000000,1.69132661,-0.08990823
3.72404366,-0.00092915,1.69289811,-0.08906262
3.73379883,0.00000000,1.69563977,-0.08758735
3.72212991,-0.00312521,1.69924337,-0.08564828
3.73085932,-0.00078727,1.69525818,-0.08779268
3.76396770,0.00000000,1.70860698,-0.08060978
3.77672615,0.00000000,1.71439852,-0.07749339
3.79848243,0.00000000,1.72427451,-0.07217918
3.79140011,-0.00186451,1.72576517,-0.07137707
3.78060044,-0.00470767,1.73068096,-0.06873192
3.76799736,-0.00802559,1.72664221,-0.07090514
3.75813688,-0.01062149,1.72943402,-0.06940289
3.76925230,-0.00769521,1.72431889,-0.07215531
3.77493708,-0.00619862,1.72519518,-0.07168378
3.77285395,-0.00674703,1.72424317,-0.07219605
3.77967739,-0.00495067,1.71940052,-0.07480185
3.77412143,-0.00641335,1.72192796,-0.07344185
3.77605642,-0.00590394,1.72108886,-0.07389336
3.76568129,-0.00863533,1.72409666,-0.07227489
3.83371888,0.00000000,1.75352320,-0.05644066
3.87416433,0.00000000,1.77202274,-0.04648618
3.86783601,-0.00163347,1.76912819,-0.04804371
3.85326811,-0.00539374,1.76246491,-0.05162918
3.85837130,-0.00407650,1.76479909,-0.05037318
3.85682816,-0.00447482,1.76374012,-0.05094300
3.87654873,0.00000000,1.77099466,-0.04703938
3.88476326,0.00000000,1.77474745,-0.04502003
3.93795114,0.00000000,1.79904624,-0.03194501
3.93618032,-0.00044968,1.79823725,-0.03238032
3.95929234,0.00000000,1.80879594,-0.02669876
4.00139350,0.00000000,1.82802978,-0.01634916
4.05970617,0.00000000,1.85466982,-0.00201432
4.01384191,-0.01129743,1.83371681,-0.01328900
4.02365508,-0.00888022,1.83819994,-0.01087666
4.04282175,-0.00415902,1.84695620,-0.00616497
3.97518096,-0.02082052,1.81605462,-0.02279291
3.97220931,-0.02155251,1.81469703,-0.02352342
4.01201032,-0.01174860,1.83288005,-0.01373925
3.99211154,-0.01665013,1.82378933,-0.01863091
3.99569763,-0.01576679,1.82542763,-0.01774936
3.99025312,-0.01710790,1.82294031,-0.01908776
4.03223181,-0.00676757,1.84211821,-0.00876827
3.99714188,-0.01541104,1.82608743,-0.01739432
3.98341675,-0.01879186,1.81981713,-0.02076833
3.96322705,-0.02376505,1.82722094,-0.01678439
3.94268741,-0.02882444,1.83303617,-0.01365525
3.95405080,-0.02602537,1.82408703,-0.01847073
3.92934377,-0.03211129,1.83548490,-0.01233760
3.91967345,-0.03449331,1.82913219,-0.01575596
3.89905516,-0.03957208,1.81951058,-0.02093328
3.88777579,-0.04235045,1.82295463,-0.01908006
3.89427398,-0.04074979,1.81990767,-0.02071961
3.89534742,-0.04048538,1.81940602,-0.02098955
3.90926885,-0.03705621,1.81290371,-0.02448839
3.90779304,-0.03741973,1.81403221,-0.02388115
3.90852584,-0.03723923,1.81187801,-0.02504032
3.92015103,-0.03437568,1.80648891,-0.02794015
3.93340917,-0.03110989,1.80037928,-0.03122771
3.93739606,-0.03012782,1.80040376,-0.03121453
3.94289766,-0.02877265,1.80291941,-0.02986088
4.03086131,-0.00710516,1.84314145,-0.00821767
4.02270487,-0.00911428,1.83941185,-0.01022454
3.99441370,-0.01608305,1.85050879,-0.00425335
3.96166247,-0.02415044,1.83348548,-0.01341348
3.95113887,-0.02674265,1.82861508,-0.01603421
3.94152130,-0.02911168,1.82416401,-0.01842930
3.95820610,-0.02500182,1.83188585,-0.01427423
3.97319369,-0.02131004,1.83882221,-0.01054182
3.99297367,-0.01643777,1.84797652,-0.00561594
3.97188964,-0.02163125,1.83821869,-0.01086657
3.95712647,-0.02526776,1.83138619,-0.01454309
3.95958652,-0.02466180,1.83252472,-0.01393046
3.97580176,-0.02066760,1.84002925,-0.00989232
4.01345359,-0.01139308,1.85745478,-0.00051576
4.00790377,-0.01276013,1.85488628,-0.00189785
4.00824911,-0.01267507,1.85504611,-0.00181185
3.96194028,-0.02408201,1.87462312,0.00000000
3.98843309,-0.01755622,1.86208784,-0.00668683
3.99187031,-0.01670955,1.86183049,-0.00682411
3.99645363,-0.01558057,1.86396818,-0.00568378
4.05262142,-0.00174514,1.83590725,-0.02065262
4.03887150,-0.00513206,1.84213620,-0.01732984
4.06209033,0.00000000,1.83154605,-0.02297906
4.19904880,0.00000000,1.89146737,0.00000000
4.24487623,0.00000000,1.91211040,0.00000000
4.21275931,-0.00756604,1.92466540,0.00000000
4.31214860,0.00000000,1.96814830,0.00000000
4.30482417,-0.00169856,1.96480529,-0.00169856
4.31786541,0.00000000,1.97075756,0.00000000
4.32745645,0.00000000,1.96440927,-0.00322125
4.39351095,0.00000000,1.93049562,-0.02042968
4.39442352,0.00000000,1.92896611,-0.02120578
4.38200405,-0.00282619,1.93248877,-0.01941832
4.35711511,-0.00848995,1.94346493,-0.01384880
4.38031906,-0.00320963,1.95575838,-0.00761087
4.47190750,0.00000000,1.99665149,0.00000000
4.67168452,0.00000000,2.08584946,0.00000000
4.61251087,-0.01266645,2.05942915,-0.01266645
4.60506632,-0.01426000,2.06069362,-0.01206024
4.63583966,-0.00767279,2.04692304,-0.01866214
4.65484602,-0.00360437,2.05736210,-0.01365744
4.58635404,-0.01826546,2.02708981,-0.02817061
4.60657826,-0.01393636,2.03602857,-0.02388518
4.61892500,-0.01129347,2.04148562,-0.02126896
4.65962489,-0.00258143,2.05947427,-0.01264482
4.67737543,0.00000000,2.04956936,-0.01739344
4.74396567,0.00000000,2.02039033,-0.03138248
4.81000662,0.00000000,2.04649588,-0.01886693
4.77888299,-0.00647060,2.03325382,-0.02521545
4.80304577,-0.00144716,2.04353427,-0.02028679
4.80394300,-0.00126063,2.04391601,-0.02010377
4.80646468,-0.00073637,2.04498890,-0.01958941
4.84548268,0.00000000,2.06158975,-0.01163061
4.84220525,-0.00067639,2.06019531,-0.01229914
5.04452641,0.00000000,1.97205427,-0.05455580
4.98861219,-0.01108414,1.94822370,-0.06598068
4.92788760,-0.02312185,1.96999050,-0.05554521
4.93971551,-0.02077715,1.96526214,-0.05781209
4.90258187,-0.02813833,1.97610520,-0.05261370
4.77975166,-0.05248753,1.92461938,-0.07729708
4.78872883,-0.05070795,1.91908001,-0.07995277
4.83804999,-0.04093078,1.89931459,-0.08942873
4.96823803,-0.01512300,1.94852431,-0.06583656
5.00087915,-0.00865240,1.96132603,-0.05969914
5.03196743,-0.00248963,1.97351874,-0.05385371
5.23861589,0.00000000,2.05456549,-0.01499819
5.41410846,0.00000000,2.12339301,0.00000000
5.20965572,-0.03776296,2.04320742,-0.03776296
5.31284273,-0.01870404,2.00069465,-0.05778411
5.36947573,-0.00824378,1.97936796,-0.06782779
5.51448008,0.00000000,2.03084204,-0.04358636
5.67713924,0.00000000,2.09074525,-0.01537528
5.84869660,0.00000000,2.02547431,-0.04611426
5.85536383,0.00000000,2.01911442,-0.04910942
5.82732988,-0.00478774,2.00742832,-0.05461292
6.06479291,0.00000000,2.08923079,-0.01608851
6.07499957,0.00000000,2.09274683,-0.01443265
5.97054402,-0.01719433,2.05676345,-0.03137882
5.95139776,-0.02034598,2.06130229,-0.02924128
5.95862804,-0.01915581,2.05879804,-0.03042064
5.93636028,-0.02282128,2.05316298,-0.03307444
5.98859486,-0.01422300,2.07122895,-0.02456637
6.09834136,0.00000000,2.10918612,-0.00669066
6.11455426,0.00000000,2.11479355,-0.00404987
6.13461829,0.00000000,2.10573937,-0.00831388
6.04004902,-0.01541567,2.13820076,0.00000000
6.12339263,-0.00182989,2.16556652,0.00000000
6.04692211,-0.01429529,2.13852237,-0.01248826
5.91726905,-0.03542995,2.18223625,0.00000000
5.97150206,-0.02658947,2.16223560,-0.00916521
5.84707946,-0.04687151,2.11934536,-0.02881947
5.91496095,-0.03580619,2.14394984,-0.01754458
5.96800500,-0.02715952,2.16317630,-0.00873414
6.01906412,-0.01883641,2.14250612,-0.01820616
6.05275143,-0.01334506,2.13051501,-0.02370103
5.98614380,-0.02420273,2.15396030,-0.01295733
5.96013740,-0.02844201,2.14675653,-0.01625843
5.94105848,-0.03155205,2.13988457,-0.01940747
5.88440894,-0.04078646,2.11948022,-0.02875767
5.78385856,-0.05717711,2.08326340,-0.04535387
5.77632254,-0.05840555,2.08389451,-0.04506466
5.82244765,-0.05088673,2.06725419,-0.05269002
5.72979982,-0.06598919,2.10014871,-0.03761625
5.77270039,-0.05899599,2.08442432,-0.04482188
5.72996377,-0.06596246,2.09985579,-0.03775048
5.76084729,-0.06092816,2.08853793,-0.04293684
5.68775382,-0.07284308,2.11503724,-0.03079365
5.60287416,-0.08667925,2.14237035,-0.01826837
5.48936710,-0.10518196,2.18577204,0.00000000
5.52958839,-0.09862552,2.16975661,-0.00732713
5.55297730,-0.09481291,2.17676443,-0.00412102
5.52419053,-0.09950542,2.16548003,-0.00928368
5.60391597,-0.08650943,2.19673237,0.00000000
5.72936877,-0.06605945,2.24590981,0.00000000
5.74991577,-0.06271010,2.25396422,0.00000000
5.74282607,-0.06386579,2.25118506,-0.00123301
5.72641470,-0.06654099,2.25536712,0.00000000
5.70675196,-0.06974620,2.24536752,-0.00443369
5.60166225,-0.08687681,2.20401913,-0.02276702
5.65975898,-0.07740650,2.22687775,-0.01263181
5.65200121,-0.07867109,2.22770324,-0.01226580
5.65613126,-0.07799785,2.22607540,-0.01298756
5.64548485,-0.07973331,2.23026549,-0.01112973
5.57539445,-0.09115870,2.25795491,0.00000000
5.61752509,-0.08429101,2.24089261,-0.00755653
5.51557141,-0.10091041,2.20246306,-0.02457616
5.45026378,-0.11155617,2.17638459,-0.03612575
5.49366524,-0.10448132,2.19371554,-0.02845024
5.46102433,-0.10980210,2.18068146,-0.03422276
5.47402435,-0.10768297,2.18587260,-0.03192372
5.49194672,-0.10476146,2.19302931,-0.02875416
5.38937197,-0.12148210,2.15206944,-0.04689441
5.35422843,-0.12721083,2.16395079,-0.04163242
5.42550658,-0.11559182,2.19492233,-0.02791578
5.45306298,-0.11109987,2.20607045,-0.02297852
5.45997817,-0.10997263,2.20886803,-0.02173953
5.50274042,-0.10300199,2.18935943,-0.03037947
5.54037984,-0.09686641,2.17438394,-0.03701180
5.50748878,-0.10222796,2.18729241,-0.03129491
5.53108243,-0.09838197,2.19447530,-0.02811376
5.52080143,-0.10005787,2.19039628,-0.02992027
5.48197218,-0.10638740,2.17499065,-0.03674310
5.54159231,-0.09666877,2.14916117,-0.04818242
5.51498383,-0.10100620,2.15948057,-0.04361218
5.63996777,-0.08063265,2.20626056,-0.02289432
5.65846813,-0.07761692,2.21349759,-0.01968920
5.70256086,-0.07042939,2.23074592,-0.01205028
5.72173042,-0.06730457,2.23824474,-0.00872922
