CNN-Transformer_equity,CNN-Transformer_drawdown,XGBoost_equity,XGBoost_drawdown,Transformer_equity,Transformer_drawdown,PatchTST_equity,PatchTST_drawdown,LSTM-Transformer_equity,LSTM-Transformer_drawdown,LSTM_equity,LSTM_drawdown,TimeMixer_equity,TimeMixer_drawdown,ModernTCN_equity,ModernTCN_drawdown,TCN_equity,TCN_drawdown,DLinear_equity,DLinear_drawdown
6.52218767,0.00000000,4.47319629,0.00000000,5.26441526,0.00000000,4.65888556,-0.06451191,3.10672913,-0.17109113,2.02242449,-0.22739428,1.65020514,-0.16531428,1.16352222,-0.25074186,1.08038979,-0.22917423,0.59767507,-0.41352750
6.50672768,-0.00237037,4.46259317,-0.00237037,5.25193666,-0.00237037,4.64318339,-0.06766485,3.09936504,-0.17305595,2.01763060,-0.22922564,1.64629354,-0.16729279,1.16076424,-0.25251788,1.07674848,-0.23177220,0.59909178,-0.41213734
6.49383950,-0.00434642,4.45375390,-0.00434642,5.25708748,-0.00139195,4.63398643,-0.06951157,3.09322598,-0.17469392,2.01363419,-0.23075234,1.64303265,-0.16894217,1.15846506,-0.25399845,1.07461571,-0.23329387,0.60027842,-0.41097294
6.45104308,-0.01090809,4.42440228,-0.01090809,5.21718455,-0.00897169,4.60344702,-0.07564378,3.07284066,-0.18013294,2.00036371,-0.23582193,1.63220456,-0.17441910,1.15083042,-0.25891483,1.06753366,-0.23834670,0.60423445,-0.40709107
6.43166028,-0.01387991,4.41110873,-0.01387991,5.20150900,-0.01194933,4.61267509,-0.07379081,3.06360801,-0.18259631,1.99435342,-0.23811797,1.62730044,-0.17689964,1.14737263,-0.26114150,1.06967364,-0.23681989,0.60181473,-0.40946543
6.53428355,0.00000000,4.33631417,-0.03060052,5.11331246,-0.02870268,4.52985011,-0.09042178,3.01166161,-0.19645617,1.96053726,-0.25103641,1.59970801,-0.19085609,1.12791784,-0.27366955,1.08781098,-0.22387944,0.59161039,-0.41947851
6.46647309,-0.01037764,4.28697714,-0.04163000,5.05513501,-0.03975375,4.47831109,-0.10077064,3.04291557,-0.18811728,1.98088301,-0.24326393,1.61630921,-0.18245908,1.13962297,-0.26613195,1.07652206,-0.23193374,0.58487925,-0.42608347
6.39911157,-0.02068658,4.24231952,-0.05161338,5.00247546,-0.04975668,4.43166034,-0.11013795,3.07461374,-0.17965986,2.00151795,-0.23538098,1.63314637,-0.17394273,1.12661184,-0.27451055,1.06530789,-0.23993472,0.57878654,-0.43206198
6.40818813,-0.01929751,4.24833686,-0.05026818,5.00957102,-0.04840884,4.43794624,-0.10887576,3.07590019,-0.17931662,1.99867898,-0.23646552,1.63082990,-0.17511441,1.12388724,-0.27626508,1.06681893,-0.23885664,0.57960750,-0.43125642
6.46524847,-0.01056506,4.28616527,-0.04181149,5.05417767,-0.03993560,4.47746299,-0.10094093,3.10328889,-0.17200902,1.98088217,-0.24326425,1.61630852,-0.18245943,1.13277076,-0.27054447,1.05625285,-0.24639522,0.58476849,-0.42619216
6.29931009,-0.03596010,4.17615568,-0.06640456,4.92445612,-0.06457681,4.36254351,-0.12401637,3.02363924,-0.19326041,2.03172390,-0.22384172,1.65779302,-0.16147627,1.10369684,-0.28926682,1.08336285,-0.22705305,0.56975970,-0.44091963
6.43801940,-0.01473217,4.26811364,-0.04584701,5.03289148,-0.04397901,4.45860569,-0.10472741,2.95403578,-0.21183136,2.07849370,-0.20597474,1.69595503,-0.14217365,1.12799998,-0.27361665,1.10830160,-0.20925999,0.58230568,-0.42860881
6.64167821,0.00000000,4.40313016,-0.01566355,4.86864926,-0.07517758,4.59964818,-0.07640657,3.04452903,-0.18768679,2.14424429,-0.18085673,1.74960447,-0.11503737,1.09118909,-0.29732127,1.14336136,-0.18424590,0.60072620,-0.41053356
6.66103473,0.00000000,4.41596265,-0.01279480,4.87796981,-0.07340710,4.61305341,-0.07371485,3.05340201,-0.18531938,2.15049348,-0.17846942,1.75470352,-0.11245824,1.09327807,-0.29597607,1.14669357,-0.18186847,0.60247696,-0.40881561
6.57502989,-0.01291163,4.35894535,-0.02554123,4.81498725,-0.08537093,4.55349135,-0.08567470,3.01397760,-0.19583824,2.12272709,-0.18907672,1.73204744,-0.12391785,1.07916206,-0.30506616,1.13188789,-0.19243188,0.59469799,-0.41644877
6.55973152,-0.01520833,4.34880323,-0.02780854,4.80378404,-0.08749903,4.54289657,-0.08780210,3.00696487,-0.19770931,2.11778806,-0.19096353,1.72801742,-0.12595626,1.07665113,-0.30668309,1.12925428,-0.19431088,0.59548700,-0.41567455
6.51958070,-0.02123604,4.32218506,-0.03375913,4.77438103,-0.09308427,4.51509040,-0.09338548,2.98855983,-0.20261998,2.10482550,-0.19591548,1.71744056,-0.13130611,1.07006116,-0.31092675,1.12234234,-0.19924235,0.59913186,-0.41209801
6.43568310,-0.03383133,4.37348317,-0.02229125,4.83104605,-0.08232049,4.56867801,-0.08262527,3.02402973,-0.19315622,2.12980674,-0.18637215,1.73782410,-0.12099597,1.05629102,-0.31979413,1.10789941,-0.20954694,0.60564356,-0.40570836
6.54813636,-0.01694907,4.44552930,-0.00618506,4.74663125,-0.09835547,4.48884767,-0.09865493,2.97118965,-0.20725453,2.09259178,-0.20058900,1.70745841,-0.13635516,1.07474801,-0.30790862,1.12725818,-0.19573504,0.59506091,-0.41609266
6.61562503,-0.00681721,4.49134736,0.00000000,4.79080599,-0.08996427,4.44258316,-0.10794468,2.94056694,-0.21542500,2.07102439,-0.20882817,1.68986041,-0.14525635,1.08582495,-0.30077555,1.11451278,-0.20482850,0.58892789,-0.42211073
6.60645756,-0.00819350,4.49307981,0.00000000,4.79265395,-0.08961324,4.43985421,-0.10849264,2.93943267,-0.21572763,2.07022553,-0.20913335,1.68920858,-0.14558605,1.08432029,-0.30174448,1.11408288,-0.20513522,0.58856613,-0.42246571
6.58219988,-0.01183523,4.48107514,-0.00267181,4.77984888,-0.09204562,4.42799175,-0.11087459,2.94728629,-0.21363220,2.07575678,-0.20702030,1.69372183,-0.14330322,1.08721739,-0.29987888,1.10999218,-0.20805382,0.58699359,-0.42400877
6.58441715,-0.01150235,4.48258463,-0.00233585,4.78145901,-0.09173977,4.42207215,-0.11206322,2.94629347,-0.21389710,2.07505755,-0.20728742,1.69315128,-0.14359181,1.08685116,-0.30011472,1.10850827,-0.20911254,0.58719132,-0.42381474
6.66304644,0.00000000,4.53611442,0.00000000,4.83855787,-0.08089358,4.47045725,-0.10234766,2.91110965,-0.22328452,2.05027778,-0.21675377,1.67293214,-0.15381880,1.07387228,-0.30847255,1.12063727,-0.20045887,0.59420340,-0.41693410
6.82715904,0.00000000,4.64784012,0.00000000,4.95773284,-0.05825574,4.58056579,-0.08023825,2.83940825,-0.24241523,1.99977890,-0.23604534,1.63172738,-0.17466046,1.09924817,-0.29213158,1.14823886,-0.18076595,0.60883878,-0.40257303
6.86442566,0.00000000,4.67321074,0.00000000,4.98479504,-0.05311515,4.60556920,-0.07521765,2.85206799,-0.23903747,1.98886294,-0.24021545,1.62282046,-0.17916565,1.10524851,-0.28826762,1.15450662,-0.17629410,0.60490655,-0.40643156
6.86621626,0.00000000,4.67442976,0.00000000,4.98609533,-0.05286816,4.59976226,-0.07638366,2.84847195,-0.23999693,1.98834414,-0.24041364,1.62239714,-0.17937976,1.10385495,-0.28916501,1.15480777,-0.17607923,0.60445943,-0.40687030
6.86808342,0.00000000,4.67570090,0.00000000,4.98745122,-0.05261060,4.59641333,-0.07705612,2.84769735,-0.24020360,1.98780344,-0.24062020,1.62195595,-0.17960292,1.10355477,-0.28935831,1.15512180,-0.17585518,0.60369060,-0.40762472
6.89363121,0.00000000,4.69309349,0.00000000,5.00600346,-0.04908652,4.61351099,-0.07362297,2.83710454,-0.24302988,1.98040924,-0.24344492,1.61592263,-0.18265462,1.09944979,-0.29200174,1.15941861,-0.17278954,0.60144500,-0.40982823
6.87664839,-0.00246355,4.69996208,0.00000000,5.01333001,-0.04769480,4.62026310,-0.07226716,2.84409389,-0.24116505,1.98528808,-0.24158111,1.61990354,-0.18064105,1.10215834,-0.29025755,1.15656232,-0.17482742,0.59936187,-0.41187232
6.89006491,-0.00051733,4.69079233,-0.00195103,5.00354887,-0.04955278,4.61124884,-0.07407720,2.83854499,-0.24264555,1.98141473,-0.24306081,1.61674306,-0.18223964,1.10000800,-0.29164228,1.15881880,-0.17321748,0.59759313,-0.41360790
6.97145634,0.00000000,4.63538062,-0.01374085,4.94444261,-0.06078028,4.55677677,-0.08501500,2.80501363,-0.25159208,1.95800854,-0.25200243,1.59764469,-0.19189973,1.08701375,-0.30001001,1.17250778,-0.16345081,0.60405483,-0.40726732
6.95250816,-0.00271796,4.64797942,-0.01106023,4.92605934,-0.06427227,4.56916193,-0.08252810,2.81263756,-0.24955794,1.96333034,-0.24996940,1.60198703,-0.18970334,1.08297227,-0.30261255,1.16932094,-0.16572452,0.60241303,-0.40887834
6.97970965,0.00000000,4.62979434,-0.01492943,4.90186022,-0.06886901,4.58246948,-0.07985599,2.80163320,-0.25249402,1.95564887,-0.25290387,1.59571931,-0.19287361,1.08720937,-0.29988404,1.17389588,-0.16246044,0.60476995,-0.40656560
6.94648949,-0.00475953,4.65182999,-0.01024095,4.92519078,-0.06443726,4.56065907,-0.08423545,2.81496766,-0.24893624,1.96495684,-0.24934804,1.60331419,-0.18903206,1.08203476,-0.30321627,1.16830868,-0.16644674,0.60189153,-0.40939007
6.92638800,-0.00763952,4.63371687,-0.01409484,4.90601326,-0.06808012,4.54746160,-0.08688545,2.82311351,-0.24676284,1.97064296,-0.24717583,1.60795380,-0.18668531,1.07890361,-0.30523259,1.16492787,-0.16885884,0.60014980,-0.41109915
6.95690085,-0.00326787,4.65412981,-0.00975163,4.92762574,-0.06397473,4.56749456,-0.08286291,2.81067684,-0.25008108,1.96196168,-0.25049225,1.60087027,-0.19026821,1.08365651,-0.30217193,1.17005973,-0.16519741,0.60279364,-0.40850486
6.94457594,-0.00503369,4.64588451,-0.01150596,4.91889591,-0.06563300,4.55940274,-0.08448771,2.81565626,-0.24875251,1.95652389,-0.25256960,1.60370639,-0.18883368,1.08173669,-0.30340821,1.16798684,-0.16667636,0.60172573,-0.40955276
7.08692459,0.00000000,4.74111500,0.00000000,5.01972255,-0.04648051,4.65286055,-0.06572171,2.87055541,-0.23410483,1.99662836,-0.23724890,1.57083391,-0.20546082,1.10390993,-0.28912960,1.19192803,-0.14959504,0.61405979,-0.39744988
6.95560310,-0.01853011,4.65326162,-0.01853011,4.92670653,-0.06414933,4.56664253,-0.08303399,2.81736370,-0.24829695,1.95963061,-0.25138277,1.59994163,-0.19073792,1.08345436,-0.30230211,1.16984147,-0.16535314,0.62482433,-0.38688711
6.91946448,-0.02362945,4.62908508,-0.02362945,4.90110928,-0.06901165,4.58580239,-0.07918676,2.80272577,-0.25220251,1.94944913,-0.25527229,1.60825431,-0.18653331,1.07782515,-0.30592707,1.16376343,-0.16968964,0.62807067,-0.38370162
6.89800351,-0.02665770,4.63881327,-0.02157757,4.88590831,-0.07189914,4.60002542,-0.07633082,2.79403302,-0.25452183,1.95354597,-0.25370722,1.61324237,-0.18401032,1.07448224,-0.30807977,1.16015397,-0.17226488,0.62549462,-0.38622939
7.00204655,-0.01197671,4.71341961,-0.00584154,4.95960278,-0.05790054,4.52144289,-0.09210992,2.83617560,-0.24327773,1.98496498,-0.24170454,1.63918825,-0.17088670,1.09068873,-0.29764349,1.17765265,-0.15978010,0.61543474,-0.39610070
7.01507689,-0.01013806,4.72219097,-0.00399147,4.96883227,-0.05614735,4.51302878,-0.09379944,2.84145353,-0.24186952,1.98865887,-0.24029340,1.64223867,-0.16934378,1.09271842,-0.29633645,1.17984418,-0.15821650,0.61428946,-0.39722452
6.95792750,-0.01820213,4.68372092,-0.01210561,4.92835293,-0.06383659,4.47174968,-0.10208815,2.81830520,-0.24804575,1.97245796,-0.24648247,1.62885992,-0.17611084,1.08381643,-0.30206895,1.17023240,-0.16507422,0.60867077,-0.40273789
7.05863655,-0.00399158,4.75151310,0.00000000,4.99968591,-0.05028656,4.40255382,-0.11598243,2.85909735,-0.23716196,2.00100732,-0.23557606,1.65243604,-0.16418587,1.06704545,-0.31286874,1.15212423,-0.17799386,0.61748067,-0.39409312
7.15718739,0.00000000,4.81785249,0.00000000,5.06949022,-0.03702691,4.45961857,-0.10452403,2.89901532,-0.22651142,2.02894486,-0.22490337,1.67550692,-0.15251645,1.05214764,-0.32246228,1.13603857,-0.18947050,0.62610177,-0.38563361
7.13226958,-0.00348151,4.82980802,0.00000000,5.08207020,-0.03463729,4.47068515,-0.10230190,2.90620925,-0.22459200,2.03397970,-0.22297996,1.67966471,-0.15041341,1.04953673,-0.32414360,1.13321948,-0.19148183,0.62765545,-0.38410905
7.05535956,-0.01422735,4.88188971,0.00000000,5.02218620,-0.04601253,4.41800534,-0.11287982,2.93754803,-0.21623047,2.05591289,-0.21460105,1.69777718,-0.14125199,1.03821917,-0.33143162,1.12099954,-0.20020040,0.63442370,-0.37746766
7.18535589,0.00000000,4.79193997,-0.01842519,5.11472093,-0.02843513,4.33218475,-0.13011230,2.88342315,-0.23067158,2.01803231,-0.22907218,1.66649532,-0.15707459,1.05734855,-0.31911312,1.14165416,-0.18546394,0.62273433,-0.38893794
7.19510799,0.00000000,4.78543627,-0.01975740,5.12166272,-0.02711651,4.33373228,-0.12980156,2.87950972,-0.23171572,2.01529340,-0.23011849,1.66423352,-0.15821862,1.05878361,-0.31818901,1.13896304,-0.18738398,0.62188914,-0.38976728
7.14698901,-0.00668774,4.75821797,-0.02533276,5.08741040,-0.03362289,4.35838140,-0.12485210,2.86313183,-0.23608552,2.00383094,-0.23449738,1.65476780,-0.16300645,1.05170274,-0.32274878,1.13248492,-0.19200592,0.62480439,-0.38690667
7.15688594,-0.00531223,4.76480700,-0.02398307,5.07527810,-0.03592748,4.35234606,-0.12606398,2.86709661,-0.23502767,2.00660578,-0.23343733,1.65705927,-0.16184741,1.04919467,-0.32436387,1.13405314,-0.19088704,0.62504480,-0.38667078
7.10787890,-0.01212339,4.73217982,-0.03066638,5.03544967,-0.04349307,4.31819086,-0.13292222,2.84746406,-0.24026585,1.99286548,-0.23868640,1.64571250,-0.16758669,1.04096108,-0.32966595,1.12628768,-0.19642747,0.62076478,-0.39087057
7.21545805,0.00000000,4.80380229,-0.01599533,5.11166220,-0.02901615,4.38354753,-0.11979883,2.89056099,-0.22876712,2.02302789,-0.22716377,1.67062068,-0.15498795,1.05671623,-0.31952031,1.14333426,-0.18426524,0.63016018,-0.38165128
7.25785976,0.00000000,4.83203188,-0.01021281,5.14170093,-0.02331015,4.40930749,-0.11462632,2.90754740,-0.22423497,2.03491623,-0.22262219,1.68043810,-0.15002223,1.06292604,-0.31552146,1.15005308,-0.17947157,0.63386332,-0.37801754
7.21148225,-0.00638997,4.80115534,-0.01653753,5.16941455,-0.01804583,4.38113215,-0.12028383,2.88896826,-0.22919208,2.02191318,-0.22758961,1.66970015,-0.15545356,1.05613397,-0.31989526,1.14270427,-0.18471472,0.63727982,-0.37466508
7.13450621,-0.01699586,4.74990736,-0.02703510,5.10906632,-0.02950925,4.33436753,-0.12967400,2.85813114,-0.23741976,2.00033109,-0.23583439,1.65187761,-0.16446833,1.04486070,-0.32715476,1.13050694,-0.19341715,0.62984016,-0.38196529
7.17339568,-0.01163760,4.77579862,-0.02173156,5.13691532,-0.02421920,4.35799373,-0.12492995,2.87371052,-0.23326301,2.01123469,-0.23166900,1.66088183,-0.15991393,1.03812041,-0.33149522,1.13666922,-0.18902055,0.63327335,-0.37859645
7.23494685,-0.00315698,4.81677726,-0.01333755,5.18099251,-0.01584654,4.31624206,-0.13331354,2.89836833,-0.22668404,2.02849205,-0.22507635,1.67513299,-0.15270559,1.02921284,-0.33723131,1.14642238,-0.18206196,0.62720629,-0.38454979
7.23727505,-0.00283620,4.81832729,-0.01302005,5.18265974,-0.01552984,4.32194727,-0.13216795,2.89453727,-0.22770621,2.02581079,-0.22610064,1.67291880,-0.15382554,1.03057325,-0.33635526,1.14679130,-0.18179874,0.62803533,-0.38373629
7.22725566,-0.00421668,4.81165673,-0.01438643,5.17548480,-0.01689275,4.32360868,-0.13183435,2.89854451,-0.22663703,2.02861535,-0.22502925,1.67523481,-0.15265409,1.03096941,-0.33610015,1.14520367,-0.18293147,0.62716587,-0.38458946
7.23120660,-0.00367232,4.80421468,-0.01591085,5.16748002,-0.01841330,4.31259787,-0.13404528,2.90302761,-0.22544089,2.02344913,-0.22700284,1.67782585,-0.15134352,1.03256399,-0.33507331,1.14343241,-0.18419521,0.62619585,-0.38554129
7.13590308,-0.01680339,4.74570185,-0.02789655,5.10454282,-0.03036851,4.26007268,-0.14459215,2.93838497,-0.21600717,2.04607023,-0.21836114,1.69826089,-0.14100733,1.04514008,-0.32697486,1.12950600,-0.19413129,0.61856911,-0.39302508
7.11529936,-0.01964221,4.73199944,-0.03070333,5.08980431,-0.03316816,4.24777244,-0.14706200,2.94686906,-0.21374352,2.05197792,-0.21610429,1.70316434,-0.13852713,1.04815774,-0.32503161,1.12624474,-0.19645810,0.61678310,-0.39477762
7.05429702,-0.02804721,4.76783679,-0.02336245,5.04616735,-0.04145720,4.21135456,-0.15437458,2.97213376,-0.20700263,2.06957036,-0.20938363,1.71776626,-0.13114137,1.05714402,-0.31924483,1.13477425,-0.19037255,0.62145425,-0.39019402
7.09321271,-0.02268534,4.74153457,-0.02875017,5.01328353,-0.04770363,4.18391088,-0.15988518,2.95573771,-0.21137727,2.05815338,-0.21374514,1.70829004,-0.13593451,1.05131219,-0.32300028,1.12851416,-0.19483893,0.61802594,-0.39355808
7.02248710,-0.03243004,4.69899881,-0.03746314,4.96830994,-0.05624657,4.21726035,-0.15318872,2.92922213,-0.21845192,2.03968992,-0.22079854,1.69296516,-0.14368595,1.04188099,-0.32907357,1.11839039,-0.20206194,0.61248170,-0.39899840
7.04115415,-0.02985806,4.68180902,-0.04098427,4.95013496,-0.05969899,4.23268785,-0.15009093,2.91850650,-0.22131096,2.03222836,-0.22364901,1.68677199,-0.14681850,1.03806960,-0.33152794,1.11429912,-0.20498094,0.61024113,-0.40119697
7.04911641,-0.02876101,4.69178510,-0.03894078,4.96068280,-0.05769539,4.23747425,-0.14912984,2.92472530,-0.21965172,2.03655867,-0.22199474,1.69036619,-0.14500052,1.04028153,-0.33010355,1.11081045,-0.20747000,0.61154144,-0.39992103
7.00089217,-0.03540542,4.65968778,-0.04551556,4.92674590,-0.06414186,4.20848495,-0.15495079,2.90471675,-0.22499021,2.02262622,-0.22731721,1.67880210,-0.15084973,1.03316479,-0.33468642,1.11840970,-0.20204817,0.60735778,-0.40402627
7.01622055,-0.03329345,4.66989012,-0.04342572,4.93753296,-0.06209280,4.21769938,-0.15310057,2.91107659,-0.22329334,2.02705474,-0.22562543,1.68247782,-0.14899052,1.03542689,-0.33322973,1.11596095,-0.20379527,0.60868758,-0.40272140
7.02621525,-0.03191637,4.65856790,-0.04574495,4.92556184,-0.06436677,4.20747351,-0.15515389,2.90401865,-0.22517647,2.02214011,-0.22750291,1.67839863,-0.15105380,1.03690187,-0.33227990,1.11866662,-0.20186486,0.60955467,-0.40187056
7.01428840,-0.03355967,4.66647573,-0.04412512,4.93392288,-0.06277856,4.21461561,-0.15371978,2.90894816,-0.22386123,2.02557266,-0.22619162,1.68124768,-0.14961274,1.03514175,-0.33341335,1.11676770,-0.20321968,0.60851996,-0.40288588
6.96367982,-0.04053260,4.70014467,-0.03722842,4.96952147,-0.05601644,4.24502435,-0.14761381,2.92993642,-0.21826133,2.04018730,-0.22060854,1.69337800,-0.14347713,1.04157523,-0.32927046,1.10871015,-0.20896851,0.60412945,-0.40719410
6.94891092,-0.04256749,4.71011296,-0.03518653,4.95401235,-0.05896247,4.23177627,-0.15027397,2.93615037,-0.21660338,2.04451423,-0.21895556,1.69696939,-0.14166058,1.04378425,-0.32784795,1.10635874,-0.21064616,0.60480658,-0.40652965
6.94010902,-0.04378023,4.71607907,-0.03396444,4.94773731,-0.06015444,4.22641606,-0.15135029,2.92949512,-0.21837908,2.04710393,-0.21796625,1.69911887,-0.14057336,1.04510637,-0.32699656,1.10495736,-0.21164601,0.60557267,-0.40577793
6.97054280,-0.03958701,4.74147611,-0.02876214,4.96943414,-0.05603303,4.24494975,-0.14762879,2.94234155,-0.21495151,2.05812800,-0.21375484,1.70826897,-0.13594517,1.05073448,-0.32337230,1.10980282,-0.20818891,0.60170596,-0.40957216
6.93570185,-0.04438745,4.71777673,-0.03361669,4.94459535,-0.06075127,4.22373216,-0.15188920,2.92763481,-0.21887543,2.04784083,-0.21768474,1.69973051,-0.14026399,1.04548258,-0.32675430,1.10425568,-0.21214663,0.59809674,-0.41311373
6.94236449,-0.04346946,4.72230876,-0.03268836,4.94934528,-0.05984900,4.22778961,-0.15107448,2.93044718,-0.21812506,2.04980805,-0.21693322,1.70136332,-0.13943810,1.04343277,-0.32807428,1.10531646,-0.21138980,0.59692410,-0.41426439
7.06406141,-0.02670186,4.80508898,-0.01573176,5.03610535,-0.04336852,4.30190109,-0.13619315,2.98181677,-0.20441910,2.08574038,-0.20320637,1.73118755,-0.12435279,1.06068031,-0.31696762,1.12469223,-0.19756577,0.60679102,-0.40458241
7.13722521,-0.01662123,4.85485618,-0.00553751,5.08826524,-0.03346051,4.34645669,-0.12724655,3.01270000,-0.19617912,2.10734278,-0.19495383,1.74911778,-0.11528354,1.07166597,-0.30989332,1.13634087,-0.18925481,0.61307566,-0.39841556
7.12590118,-0.01818147,4.84715339,-0.00711534,5.08019212,-0.03499404,4.33956053,-0.12863127,3.00792000,-0.19745447,2.10399924,-0.19623113,1.74634261,-0.11668725,1.06996565,-0.31098826,1.13453794,-0.19054115,0.61210295,-0.39937005
7.13521661,-0.01689798,4.85348990,-0.00581738,5.08683326,-0.03373252,4.34523348,-0.12749216,3.01185214,-0.19640533,2.10674972,-0.19518039,1.74862554,-0.11553253,1.07136438,-0.31008754,1.13602108,-0.18948298,0.61290313,-0.39858486
7.10819628,-0.02062088,4.83511023,-0.00958225,5.06756995,-0.03739168,4.32877853,-0.13079626,3.00044657,-0.19944846,2.09877167,-0.19822816,1.74200367,-0.11888191,1.07435016,-0.30816482,1.13171908,-0.19255232,0.61058213,-0.40086236
7.17464908,-0.01146491,4.88031250,-0.00032307,5.11494543,-0.02839249,4.36924722,-0.12267028,3.02849702,-0.19196430,2.11839258,-0.19073259,1.75828924,-0.11064455,1.06430632,-0.31463262,1.14229925,-0.18500369,0.61629031,-0.39526117
7.26350157,0.00000000,4.94075141,0.00000000,5.17829008,-0.01635988,4.42335698,-0.11180523,3.06600262,-0.18195740,2.14462724,-0.18071044,1.78006430,-0.09963057,1.05112571,-0.32312037,1.15644574,-0.17491059,0.62392259,-0.38777195
7.22258134,-0.00563368,4.91291680,-0.00563368,5.14911726,-0.02190139,4.39843721,-0.11680904,3.04872974,-0.18656599,2.13254510,-0.18532605,1.77003599,-0.10470297,1.04415288,-0.32761057,1.14993070,-0.17955888,0.62040761,-0.39122104
7.20173047,-0.00850431,4.89873371,-0.00850431,5.13425228,-0.02472506,4.38573937,-0.11935872,3.03992837,-0.18891429,2.12638865,-0.18767793,1.76492607,-0.10728760,1.04612309,-0.32634184,1.14661097,-0.18192741,0.62157826,-0.39007234
7.18072883,-0.01139571,4.88444805,-0.01139571,5.11927981,-0.02756915,4.37294970,-0.12192684,3.03106335,-0.19127958,2.12018769,-0.19004682,1.75977920,-0.10989092,1.04917379,-0.32437732,1.14326723,-0.18431307,0.62339090,-0.38829367
7.18507241,-0.01079771,4.87660903,-0.01298231,5.11106390,-0.02912980,4.36593158,-0.12333605,3.02619881,-0.19257749,2.11678502,-0.19134671,1.75695495,-0.11131945,1.05085760,-0.32329302,1.14143240,-0.18562216,0.62439138,-0.38731195
7.12719711,-0.01876567,4.91588980,-0.00503195,5.06478355,-0.03792097,4.32639835,-0.13127419,3.05057465,-0.18607375,2.13383559,-0.18483306,1.77110711,-0.10416119,1.05827133,-0.31851889,1.13109681,-0.19299630,0.61936195,-0.39224711
7.18509126,-0.01079511,4.87595808,-0.01311406,5.10592473,-0.03010601,4.28692866,-0.13919957,3.02579486,-0.19268527,2.11650246,-0.19145465,1.75672042,-0.11143808,1.04967500,-0.32405456,1.14028469,-0.18644101,0.62439302,-0.38731034
7.13309683,-0.01795343,4.91124263,-0.00597253,5.06897605,-0.03712458,4.31795073,-0.13297044,3.04769083,-0.18684319,2.13181839,-0.18560367,1.76943281,-0.10500806,1.05727091,-0.31916312,1.13203310,-0.19232828,0.62828700,-0.38348934
7.18718227,-0.01050723,4.87400400,-0.01350957,5.02547246,-0.04538829,4.28521064,-0.13954454,3.06775171,-0.18149073,2.11565426,-0.19177868,1.75601640,-0.11179417,1.04925434,-0.32432545,1.14061654,-0.18620425,0.63242259,-0.37943127
7.27831751,0.00000000,4.93093357,-0.00198711,4.96174823,-0.05749300,4.23087311,-0.15045533,3.10665156,-0.17111183,2.08882724,-0.20202713,1.73374968,-0.12305684,1.03594954,-0.33289317,1.12501262,-0.19733718,0.62377089,-0.38792080
7.42800385,0.00000000,5.03234346,0.00000000,5.05883011,-0.03905185,4.31365464,-0.13383308,3.17054315,-0.15406486,2.04586829,-0.21843829,1.69809327,-0.14109211,1.01464413,-0.34661293,1.10187554,-0.21384479,0.61094238,-0.40050886
7.46921801,0.00000000,5.06026534,0.00000000,5.02570244,-0.04534460,4.33758888,-0.12902717,3.14978090,-0.15960445,2.03451682,-0.22277477,1.68867143,-0.14585775,1.00901439,-0.35023824,1.10688741,-0.21026898,0.60755258,-0.40383513
7.45093738,-0.00244746,5.04788053,-0.00244746,5.00837652,-0.04863574,4.34386738,-0.12776647,3.15748987,-0.15754762,2.03949622,-0.22087254,1.69280439,-0.14376727,1.01148392,-0.34864797,1.10417834,-0.21220181,0.60545806,-0.40589038
7.45419575,-0.00201122,5.05008802,-0.00201122,5.00117794,-0.05000315,4.34196776,-0.12814790,3.15610907,-0.15791603,2.03860433,-0.22121326,1.69206411,-0.14414171,1.01104159,-0.34893281,1.10466121,-0.21185730,0.60458783,-0.40674430
7.56218041,0.00000000,5.12324575,0.00000000,4.92872873,-0.06376521,4.27906816,-0.14077793,3.11038832,-0.17011482,2.00907224,-0.23249510,1.66755215,-0.15654003,0.99639521,-0.35836445,1.12066381,-0.20043993,0.61274156,-0.39874340
7.52888787,-0.00440251,5.14067762,0.00000000,4.94057003,-0.06151590,4.26450861,-0.14370143,3.09980521,-0.17293851,2.01389904,-0.23065116,1.66187829,-0.15940991,0.99300497,-0.36054762,1.12447687,-0.19771942,0.61482642,-0.39669763
7.57972972,0.00000000,5.18053280,0.00000000,4.97887379,-0.05423992,4.23144629,-0.15034023,3.07577272,-0.17935064,2.02951261,-0.22468648,1.64899391,-0.16592693,0.99971063,-0.35622946,1.13319483,-0.19149942,0.61959311,-0.39202028
7.48645226,-0.01230617,5.11678026,-0.01230617,4.91760291,-0.06587861,4.17514193,-0.16164595,3.11362371,-0.16925158,2.05245863,-0.21592065,1.66928671,-0.15566268,0.98740802,-0.36415181,1.11924954,-0.20144897,0.62659833,-0.38514636
7.52297523,-0.00748767,5.14174269,-0.00748767,4.94159364,-0.06132146,4.15059818,-0.16657425,3.09843376,-0.17330442,2.04244562,-0.21974581,1.66114303,-0.15978181,0.99222513,-0.36104980,1.12470984,-0.19755320,0.62902862,-0.38276162
7.43740938,-0.01877644,5.08326083,-0.01877644,4.88538826,-0.07199793,4.09923894,-0.17688701,3.06009394,-0.18353390,2.06567627,-0.21087125,1.68003677,-0.15022522,0.98093963,-0.36831718,1.11191746,-0.20668018,0.62187409,-0.38978205
