bench_equity,bench_drawdown,cnn_transformer_equity,cnn_transformer_drawdown,lstm_transformer_equity,lstm_transformer_drawdown,transformer_equity,transformer_drawdown,lstm_equity,lstm_drawdown,tcn_equity,tcn_drawdown,modern_tcn_equity,modern_tcn_drawdown,patchtst_equity,patchtst_drawdown,xgboost_equity,xgboost_drawdown
0.98522645,-0.043149054,1.0810067232629414,-0.008222425740122552,1.0415426007100363,-0.002416252197677937,1.0702258653551358,0.0,1.0403982999024306,-0.002416252197677937,0.9793088921762952,-0.0444142407540038,1.0040658093764514,-0.024852242088376775,1.0543976004315343,-0.0024162521976780482,0.9852264198433954,-0.04314903926245062
0.97269905,-0.055315673,1.0672614580880162,-0.020833120437374952,1.0282991315163128,-0.015100773813186419,1.0829258416596297,0.0,1.0271693807736622,-0.015100773813186419,0.9919214158546453,-0.032107247412607065,0.9912988667608702,-0.03725148459888705,1.040990676768756,-0.01510077381318653,0.9726990246786239,-0.055315633516851426
0.97635573,-0.05176431,1.0712736521394624,-0.017152103475896463,1.0321648531043184,-0.011398207036662833,1.0788700071757078,-0.0037452559795840834,1.0310308552494207,-0.011398207036662944,0.994655228677047,-0.02943965946114291,0.9950254919343761,-0.03363218977917981,1.0360553266848294,-0.019770193614051967,0.9763557268026326,-0.051764247896229465
0.9762327,-0.051883757,1.0711386643584384,-0.017275949009081026,1.032034793298504,-0.01152277760001219,1.0790059692813883,-0.0036197052720009504,1.0309009383350642,-0.011522777600012302,0.9945298953395428,-0.02956195667853223,0.994900111941178,-0.033753958709176524,1.036185893169096,-0.01964666241229407,0.9762326993270778,-0.0518837320633313
0.9896233,-0.038878858,1.0858309976990645,-0.003796359652966208,1.0461907562067683,0.0,1.0927129554554862,0.0,1.0450413486583674,0.0,0.9800923707760377,-0.04364974142333378,1.0085467149176668,-0.020500390893838483,1.0221653056397701,-0.0329117819916358,0.9896232496953848,-0.038878842297224714
0.9861085,-0.042292416,1.0886120730157574,-0.0012448416354851055,1.0424750580828845,-0.0035516449575180298,1.088832026997228,-0.0035516449575180298,1.0413297328220072,-0.0035516449575178077,0.9835857180317719,-0.04024101827545934,1.0049647150632082,-0.023979225741411203,1.0258086136297466,-0.029464785490931122,0.9861084592707617,-0.04229240341054363
0.9831986,-0.04511851,1.0918339982155945,0.0,1.0393987876376263,-0.006492093845072766,1.0856189604029423,-0.006492093845072877,1.0382568421508958,-0.006492093845072877,0.9797030328320814,-0.04402964790406838,1.0019991349972814,-0.026859394277367832,1.028844661735761,-0.026592328035729862,0.9831985226870964,-0.04511853104951624
0.9842875,-0.044060946,1.0919508463912608,0.0,1.0405500541446966,-0.005391657332667998,1.0833339537731663,-0.008583225480666479,1.0394068438079322,-0.005391657332667998,0.9807881786894653,-0.042970789012553134,1.0031089766268428,-0.02578151714362109,1.0289547687868,-0.026488153856473406,0.984287540244586,-0.04406087823473526
0.99665964,-0.032045186,1.1056762476559387,0.0,1.0536293672624237,0.0,1.0958546412675978,0.0,1.052471787212358,0.0,0.9676449565997853,-0.05579562493495038,1.015717669831217,-0.013535966310576963,1.04188833363679,-0.01425148517454844,0.9966596552480476,-0.032045091925128055
0.99318343,-0.035421252,1.1084372703376242,0.0,1.0499543868526557,-0.0034879251888322305,1.0985911380737692,0.0,1.0550999511821346,0.0,0.963306095472703,-0.06002937992023605,1.0182540538139044,-0.01107263260194613,1.038254305073948,-0.017689702249261918,0.9931833809318152,-0.03542124623065601
